system:index,Aspect,Elevation,LULC,NDVI,Population,Rainfall,Slope,.geo
1_00000000000000000788_11,218.51921,1910,30,0.35931036,0.9878512,11948.782311145216,44.199062,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_12,150.4539,2025,30,0.41616315,1.007884,11948.782311145216,50.845142,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_13,134.42421,2000,30,0.42619392,1.007884,11948.782311145216,49.14651,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_14,115.880325,1980,30,0.39783576,0.9090478,11948.782311145216,58.49893,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_15,119.71619,1920,30,0.37648767,0.9090478,11948.782311145216,60.89243,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_16,130.06595,1895,30,0.34959835,0.9090478,11948.782311145216,45.87774,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_17,210.17242,1882,30,0.33548805,0.90535504,11948.782311145216,36.139202,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_18,151.67725,1981,30,0.3993576,1.007884,11948.782311145216,48.283844,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_19,148.66605,1968,30,0.4569996,1.007884,11948.782311145216,45.662636,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_20,125.30456,1952,30,0.4306516,0.9090478,11948.782311145216,57.939583,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_21,104.427986,1897,30,0.35826772,0.9090478,11948.782311145216,53.760277,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_22,128.54535,1880,30,0.34513825,0.9090478,11948.782311145216,36.031548,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_23,139.18129,1866,30,0.27232283,0.90535504,11948.782311145216,24.189419,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_24,192.29878,1864,30,0.30280957,0.90535504,11948.782311145216,23.304836,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_25,151.53394,1871,30,0.3651192,0.90535504,11948.782311145216,22.953766,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_26,173.53218,1853,30,0.3880814,0.93349355,11948.782311145216,44.347755,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_27,140.26141,1856,30,0.3955224,0.90535504,11948.782311145216,32.27396,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_28,185.2518,1845,30,0.35676393,0.90535504,11948.782311145216,31.02575,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_29,163.32922,1859,30,0.37635782,0.90535504,11948.782311145216,41.847454,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_30,145.09883,1831,30,0.43516067,0.93349355,11948.782311145216,14.391138,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_31,192.77483,1818,30,0.37676507,0.8811882,11948.782311145216,47.1738,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_32,217.08107,1840,30,0.3781888,0.8758915,11948.782311145216,38.35621,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_33,194.76952,1844,30,0.32057416,0.8758915,11948.782311145216,35.74856,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_34,132.806,1974,30,0.395466,1.1295729,11948.782311145216,45.015526,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_35,137.79427,1951,30,0.4466403,1.1295729,11948.782311145216,44.520817,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_36,191.50137,1792,30,0.3795122,0.8758915,11948.782311145216,52.18552,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_37,201.80708,1808,30,0.38157895,0.8758915,11948.782311145216,49.85414,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_38,111.29414,1940,30,0.41680288,1.1295729,11948.782311145216,40.262264,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_39,131.41557,1921,30,0.3742708,1.0107449,11948.782311145216,38.922054,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_40,200.97894,1776,30,0.34330773,0.8758915,11948.782311145216,49.69417,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_41,109.592514,1932,30,0.44853494,1.0240146,11948.782311145216,47.992252,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_42,120.95663,1905,30,0.42553192,0.95115614,11948.782311145216,46.936176,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_43,146.36,1882,30,0.48885888,0.95115614,11948.782311145216,41.810154,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_44,181.04752,1740,30,0.37210247,0.95794106,11948.782311145216,45.10893,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_45,181.04752,1740,30,0.3803419,0.95794106,11948.782311145216,45.10893,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_46,108.303696,1887,10,0.4735013,0.95115614,11948.782311145216,47.266964,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_47,125.210045,1861,30,0.47557002,0.95115614,11948.782311145216,29.31483,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_48,169.30057,1862,30,0.43918052,0.95115614,11948.782311145216,21.572868,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_49,117.89065,1857,30,0.426,0.96583116,11948.782311145216,22.551222,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_50,148.44756,1714,30,0.44308808,0.95794106,11948.782311145216,42.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_51,125.81893,1854,30,0.40987462,0.96583116,11948.782311145216,26.468401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_52,114.903915,1832,30,0.37559608,0.96583116,11948.782311145216,37.554398,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_53,104.54436,1816,30,0.3624638,0.96583116,11948.782311145216,52.20011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_54,98.80878,1764,30,0.32256576,0.93907636,11948.782311145216,53.95675,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_55,169.77644,1692,30,0.49386984,0.95794106,11948.782311145216,35.89526,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_56,104.54436,1816,30,0.42481336,0.96583116,11948.782311145216,52.20011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_57,98.80878,1764,30,0.40140396,0.93907636,11948.782311145216,53.95675,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_58,114.21356,1742,30,0.38580146,0.93907636,11948.782311145216,45.740654,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_59,126.56703,1713,30,0.39993697,0.93907636,11948.782311145216,45.15273,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_60,153.61993,1698,30,0.41557193,0.95794106,11948.782311145216,40.936123,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_61,169.77644,1692,30,0.3916036,0.95794106,11948.782311145216,35.89526,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_62,169.77644,1692,30,0.48090616,0.95794106,11948.782311145216,35.89526,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_63,156.07793,1670,30,0.375,0.9490505,11948.782311145216,39.166763,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_64,156.07793,1670,30,0.4518726,0.9490505,11948.782311145216,39.166763,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_65,161.1074,1659,30,0.464079,0.9490505,11948.782311145216,42.201866,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_66,145.0994,1638,30,0.3128282,0.9490505,11948.782311145216,45.745266,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_67,146.61143,1595,30,0.45728642,0.965113,11948.782311145216,39.816746,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_68,131.41609,1571,30,0.4894342,0.9169434,11948.782311145216,46.457897,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_69,145.77719,1559,30,0.5584416,0.9169434,11948.782311145216,34.4194,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_70,141.74019,1547,30,0.5588836,0.9169434,11948.782311145216,25.368622,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_71,120.90402,1536,30,0.5162727,0.9169434,11948.782311145216,30.91507,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_72,127.66301,1519,10,0.59516186,0.9169434,11948.782311145216,36.56838,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_73,115.58825,1508,30,0.5846624,0.94641966,11948.782311145216,35.455643,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_74,127.53522,1484,10,0.535702,0.9301917,13075.609033575282,35.655323,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_75,143.99484,1449,10,0.6346434,0.9301917,13075.609033575282,37.968807,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_76,149.6684,1424,10,0.6118467,0.8875313,13075.609033575282,30.173948,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_0,107.08284,1754,10,0.48560986,0.33621463,11948.782311145216,51.727077,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_1,133.43149,1704,10,0.5118259,0.33621463,11948.782311145216,59.81026,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_2,119.82152,1686,10,0.39915967,0.35619295,11948.782311145216,40.242393,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_3,111.92897,1664,10,0.41295075,0.35619295,11948.782311145216,42.310368,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_4,104.717926,1640,30,0.3131396,0.35619295,11948.782311145216,41.73381,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_5,120.09249,1796,10,0.49871334,0.36723652,11948.782311145216,36.596184,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_6,123.6941,1774,10,0.24705882,0.36723652,11948.782311145216,42.131702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_7,138.41231,1755,30,0.2740187,0.33621463,11948.782311145216,44.873196,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_8,131.40762,1738,30,0.25187033,0.33621463,11948.782311145216,58.23953,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_9,114.108925,1689,30,0.2859631,0.33621463,11948.782311145216,53.41871,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_10,123.6941,1671,30,0.2727928,0.35619295,11948.782311145216,42.131702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_11,120.76331,1648,30,0.25753725,0.35619295,11948.782311145216,40.51384,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_12,118.09126,1631,30,0.24608,0.35619295,11948.782311145216,38.333122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_13,111.91244,1610,30,0.26839674,0.3598517,11948.782311145216,48.437122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_14,112.28756,1574,30,0.3431178,0.3598517,11948.782311145216,54.626976,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_15,112.47536,1539,30,0.32036036,0.3598517,11948.782311145216,58.14043,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_16,142.36418,1778,10,0.32691622,0.33555117,11948.782311145216,45.62544,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_17,137.14502,1752,30,0.23380491,0.33555117,11948.782311145216,55.544037,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_18,133.96567,1724,30,0.24099517,0.3398809,11948.782311145216,58.50604,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_19,139.22366,1688,30,0.24661654,0.3398809,11948.782311145216,56.620148,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_20,133.8912,1670,30,0.25745857,0.3398809,11948.782311145216,40.049397,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_21,132.25766,1655,30,0.24441017,0.35248667,11948.782311145216,39.298843,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_22,115.981926,1637,30,0.23655914,0.35248667,11948.782311145216,37.810417,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_23,129.50029,1617,30,0.2355915,0.35248667,11948.782311145216,47.578503,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_24,118.01991,1591,30,0.25129265,0.3565227,11948.782311145216,50.335865,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_25,107.83603,1559,30,0.28902167,0.3565227,11948.782311145216,54.977623,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_26,110.86393,1517,30,0.31006312,0.3565227,11948.782311145216,66.664856,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_27,135.94185,1746,30,0.29687983,0.33555117,11948.782311145216,59.378056,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_28,135.74715,1708,30,0.21817526,0.33555117,11948.782311145216,58.068707,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_29,144.83781,1685,30,0.23014106,0.3398809,11948.782311145216,52.577087,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_30,137.7865,1667,30,0.26101694,0.3398809,11948.782311145216,41.16161,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_31,137.40355,1653,30,0.24677356,0.3398809,11948.782311145216,39.13297,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_32,135.49783,1637,30,0.25821596,0.35248667,11948.782311145216,34.250893,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_33,126.422966,1627,30,0.23011364,0.35248667,11948.782311145216,48.18434,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_34,126.100655,1588,30,0.34248325,0.35248667,11948.782311145216,49.7531,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_35,132.76503,1575,30,0.31198478,0.3565227,11948.782311145216,45.711678,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_36,117.7932,1547,30,0.30124426,0.3565227,11948.782311145216,61.01645,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_37,105.00728,1488,30,0.34053326,0.3565227,11948.782311145216,67.1713,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_38,132.63786,1703,30,0.28623068,0.33555117,11948.782311145216,59.486897,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_39,134.4168,1681,30,0.2416517,0.33555117,11948.782311145216,49.150257,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_40,140.25397,1658,30,0.24820144,0.3398809,11948.782311145216,43.453068,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_41,144.67374,1648,30,0.2181677,0.3398809,11948.782311145216,38.436993,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_42,144.82011,1633,30,0.22881019,0.3398809,11948.782311145216,36.233757,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_43,132.90839,1625,30,0.24681725,0.35248667,11948.782311145216,42.839363,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_44,139.61972,1596,30,0.2548875,0.35248667,11948.782311145216,55.315723,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_45,131.99461,1574,30,0.32535297,0.35248667,11948.782311145216,49.85254,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_46,128.7606,1548,30,0.3320849,0.3565227,11948.782311145216,57.624393,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_47,129.71774,1507,30,0.31421122,0.3565227,11948.782311145216,58.72961,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_48,112.47552,1479,30,0.3373713,0.3565227,11948.782311145216,58.14026,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_49,128.49898,1675,30,0.31443468,0.3245968,11948.782311145216,50.10511,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_50,140.99348,1658,30,0.281106,0.3245968,11948.782311145216,45.588398,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_51,135.68217,1640,30,0.2452957,0.3286716,11948.782311145216,39.16306,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_52,143.66394,1627,30,0.26686218,0.3286716,11948.782311145216,36.631584,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_53,140.57562,1616,30,0.2814871,0.3286716,11948.782311145216,39.97113,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_54,132.39005,1598,30,0.32822084,0.3319312,11948.782311145216,54.782368,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_55,126.21889,1559,30,0.4814578,0.3319312,11948.782311145216,53.316814,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_56,137.65962,1539,30,0.45365536,0.3319312,11948.782311145216,50.8068,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_57,134.26573,1514,30,0.35399362,0.33796456,11948.782311145216,55.61166,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_58,121.80142,1482,30,0.36312103,0.33796456,11948.782311145216,54.117172,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_59,117.317276,1450,30,0.3797364,0.33796456,11948.782311145216,55.3379,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_60,99.87354,1412,30,0.46672046,0.34124786,11948.782311145216,54.770714,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_61,108.299,1347,10,0.6864045,0.34124786,11530.204051626846,37.71695,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_62,87.89565,1334,10,0.6480253,0.3641466,11530.204051626846,23.790222,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_63,123.83073,1657,30,0.36270982,0.3245968,11948.782311145216,47.85267,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_64,135.22392,1632,30,0.34168705,0.3245968,11948.782311145216,42.36984,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_65,146.51633,1622,30,0.33272672,0.3286716,11948.782311145216,34.94264,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000789_66,136.78468,1611,30,0.2842674,0.3286716,11948.782311145216,37.862183,"{""type"":""MultiPoint"",""coordinates"":[]}"
