system:index,Aspect,Class,Elevation,LULC,NDVI,Population,Rainfall,Slope,.geo
1_00000000000000001053_0,231.54442,1,726,30,0.4856753,1.2824024,16995.56532666646,35.09912,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000106e_0,236.50407,1,615,30,0.47565117,1.3879329,17435.154861612245,27.833113,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000010b1_0,208.15959,1,957,30,0.3152553,1.6827315,16995.56532666646,33.464615,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000010b2_0,193.65291,1,942,30,0.45922747,1.8938915,16995.56532666646,25.00611,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000010b3_0,204.39044,1,946,30,0.32733876,1.868197,16995.56532666646,28.067513,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000010b7_0,262.81735,1,644,30,0.4502055,1.6565685,17435.154861612245,14.517123,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000010b8_0,252.21458,1,705,30,0.32858273,1.6291662,17435.154861612245,22.975368,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000010b9_0,273.60553,1,749,30,0.2689052,1.5946363,17435.154861612245,27.240374,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000010ba_0,261.63586,1,767,30,0.3669296,1.3254356,17435.154861612245,23.995543,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000010bb_0,255.5708,1,807,10,0.6805086,1.426699,17435.154861612245,24.453325,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000010bc_0,232.60173,1,827,30,0.52548385,2.067247,17435.154861612245,34.72114,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000010bd_0,247.4535,1,1080,30,0.48967245,1.9511812,16995.56532666646,18.662079,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000001106_0,224.56685,1,1089,10,0.38999313,1.4018869,18000.501770189032,35.15999,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000001108_0,255.82149,1,1097,10,0.28156456,1.4114571,18000.501770189032,33.459805,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000001109_0,252.38951,1,1093,10,0.19386575,1.4114571,18000.501770189032,36.836018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000110a_0,242.29964,1,1083,10,0.3559322,1.4114571,18000.501770189032,33.49072,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000110b_0,236.21118,1,1050,10,0.57512647,1.5369186,18000.501770189032,39.180576,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ee5_0,110.7489,1,883,30,0.4705244,4.9602895,16839.95307762921,28.73662,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000111e_0,248.111,1,952,30,0.35706463,2.5069995,17684.46197946882,12.249108,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000001129_0,197.90392,1,1022,30,0.2703319,1.5335988,16448.382374493405,35.545296,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006ed_0,158.59216,1,1405,30,0.1764706,2.1995645,15361.374368002638,42.118145,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006ee_0,147.33665,1,1227,30,0.24465734,2.2273088,15361.374368002638,45.542522,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006ef_0,133.0279,1,1158,30,0.20925684,2.1471708,14181.763604695443,41.275562,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006f0_0,139.46355,1,1071,30,0.27589816,2.06364,14181.763604695443,46.22483,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006f1_0,133.63943,1,1176,30,0.2026498,2.322576,14181.763604695443,32.347157,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006e4_0,67.712166,1,1752,10,0.41885966,2.124102,15361.374368002638,29.02472,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006e5_0,74.42254,1,1612,60,0.26246396,1.9805409,15361.374368002638,19.884188,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006e6_0,81.853226,1,1733,10,0.3103964,1.9802718,15361.374368002638,34.426456,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006e7_0,101.96228,1,2397,30,0.58996814,1.575653,15402.307800434792,25.108006,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006e8_0,149.26607,1,1279,30,0.55944335,2.0463297,13902.727184953168,36.991226,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006e9_0,190.3518,1,1394,10,0.57424545,2.2696142,13902.727184953168,27.02723,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006ea_0,143.4236,1,1648,10,0.6898734,1.7321352,13902.727184953168,30.309214,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000714_0,256.46454,1,1164,10,0.32663798,0.7379092,15402.307800434792,31.90146,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000716_0,305.22964,1,1458,10,0.46414343,1.6053773,15402.307800434792,29.302977,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000071c_0,139.65517,1,1356,60,0.122232914,1.911145,13902.727184953168,34.20226,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000071d_0,116.03304,1,1407,60,0.15551306,1.9010644,13902.727184953168,43.80015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000071e_0,163.70654,1,2060,10,0.6171535,2.3732924,15402.307800434792,27.60141,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000727_0,239.40962,1,2305,30,0.24960893,0.45430154,15361.374368002638,66.11737,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000074c_0,252.418,1,2206,30,0.48004025,0.9428042,15402.307800434792,36.879116,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000074d_0,266.21225,1,2108,10,0.52921444,1.1710004,15402.307800434792,36.32084,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000755_0,159.75108,1,2661,10,0.611557,0.48651904,15865.385202430189,36.57271,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000763_0,117.543594,1,1065,30,0.35709697,0.7151266,15865.385202430189,53.77845,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000764_0,121.179436,1,1253,30,0.32741117,0.74213403,13864.474736711476,56.324673,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000776_0,136.34595,1,997,30,0.3448594,0.75272995,15865.385202430189,40.371086,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000777_0,137.51546,1,1275,30,0.3599765,0.65222913,13864.474736711476,58.033245,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000817_0,227.09651,1,1797,30,0.3181049,1.6875161,15402.307800434792,25.434622,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000818_0,224.3672,1,1580,10,0.40838853,1.7322847,15402.307800434792,26.481276,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000081b_0,115.96394,1,2171,60,0.10819672,0.67650646,15361.374368002638,30.608429,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000827_0,115.603485,1,1476,30,0.33571893,1.2238594,15865.385202430189,35.440617,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000828_0,108.31584,1,1431,10,0.7158365,1.152128,15865.385202430189,37.692326,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a44_0,209.51868,1,2243,10,0.3576923,1.5132107,14779.88043363532,29.164743,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000aa4_0,66.177505,1,701,30,0.380086,3.1532223,14507.804248157889,43.88678,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000aae_0,161.24078,1,1411,30,0.14825307,3.1536374,13902.727184953168,34.36578,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000aaf_0,152.23033,1,1381,30,0.22812583,3.1536374,13902.727184953168,38.191334,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ab0_0,159.96924,1,1372,30,0.1713543,3.1062136,13902.727184953168,45.470844,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ab1_0,154.82954,1,1395,30,0.14439192,3.1062136,13902.727184953168,43.469833,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ab2_0,205.101,1,1371,30,0.30077693,2.6761193,13902.727184953168,46.03522,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ab3_0,218.39586,1,1338,30,0.2481896,2.9205832,13902.727184953168,31.783876,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ab4_0,145.13588,1,1329,30,0.28033042,3.1132562,13902.727184953168,37.575676,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ab5_0,226.25925,1,939,30,0.259994,3.5417056,14290.595208810642,16.928728,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000515_0,135.23016,1,3523,30,0.20487805,0.03495848,15163.169375087135,42.366756,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000516_0,98.36301,1,3557,100,0.21094513,0.028935943,15163.169375087135,48.06087,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000517_0,239.54346,1,3524,60,0.06276473,0.027114976,15163.169375087135,7.2797217,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000518_0,167.70026,1,3575,100,0.12006832,0.027693704,15163.169375087135,23.304913,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000519_0,170.7997,1,3847,100,0.19449736,0.015729759,15163.169375087135,51.62246,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000051a_0,167.73958,1,3850,100,0.17238384,0.014038022,15163.169375087135,63.29528,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001da_0,106.08002,1,2232,10,0.18961202,0.52893907,18000.629063678905,43.0792,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001db_0,109.72945,1,2119,30,0.05169777,0.47208056,18000.629063678905,31.938707,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000404_0,66.19056,1,3496,60,0.20128919,0.06074726,15890.784248046577,38.72885,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000040c_0,66.20178,1,4131,100,0.18435754,0.013715603,14553.34830551967,23.811092,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000040d_0,74.00452,1,3999,60,0.21688655,0.01371466,14553.34830551967,37.36827,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000057c_0,83.85932,1,4148,100,0.33372504,0.03311548,16345.239988839254,37.112972,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000057d_0,33.889828,1,4251,60,0.09800828,0.04202108,16345.239988839254,27.767681,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000581_0,169.91756,1,4372,60,0.08053097,0.048959617,16345.239988839254,39.980698,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000582_0,197.40791,1,4353,100,0.14173703,0.04531711,16345.239988839254,38.56691,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000583_0,168.49985,1,4259,100,0.109561175,0.0442127,16345.239988839254,32.791946,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000584_0,173.89612,1,4322,60,0.094444446,0.05064391,16345.239988839254,40.789055,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000078f_0,82.12196,1,2566,10,0.5943927,0.15593287,9522.502895835089,52.41292,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000799_0,96.00055,1,1654,60,0.54674554,0.39748105,9063.482419793087,63.583794,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000007a0_0,170.91205,1,2403,30,0.29443327,0.12921004,10264.011356485542,51.972965,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000007a1_0,181.18137,1,1861,30,0.18639952,0.16153051,10264.011356485542,41.685596,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000083a_0,129.8157,1,2176,60,0.1343772,0.23031002,9440.229184881526,41.50324,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000083b_0,120.042595,1,2180,60,0.476493,0.21050747,9440.229184881526,34.176987,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000083c_0,136.24614,1,2184,30,0.58414555,0.20401555,9440.229184881526,35.646137,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000083d_0,105.454796,1,1965,10,0.62829584,0.23085564,9440.229184881526,44.185158,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000083e_0,122.35073,1,1934,10,0.635996,0.23300137,9440.229184881526,34.829887,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000083f_0,110.99583,1,2021,60,0.54545456,0.24094865,9440.229184881526,50.655876,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000840_0,119.100174,1,2008,60,0.42638507,0.24094865,9440.229184881526,50.153553,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000841_0,117.86779,1,2205,60,0.35833332,0.2636135,9440.229184881526,36.02673,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000845_0,149.84804,1,2310,30,0.25772643,0.24883091,9440.229184881526,57.547215,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000850_0,95.035484,1,2376,10,0.6480218,0.22588085,9440.229184881526,55.871773,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000852_0,122.47116,1,2349,10,0.78850186,0.17627653,9440.229184881526,38.094597,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000853_0,98.131584,1,2409,10,0.48468643,0.17627653,9440.229184881526,34.475998,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d94_0,193.20831,1,1027,30,0.32923764,1.6324123,16434.41492858436,41.3886,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000125c_0,22.975786,1,492,10,0.40687266,1.5755143,16274.432283697184,22.87889,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000001260_0,41.013382,1,595,60,0.288529,1.6187648,16274.432283697184,39.918587,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a4e_0,135.27127,1,1454,30,0.3129201,1.7691637,14181.763604695443,20.030107,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000b8a_0,164.25647,1,1503,30,0.2657652,0.4633653,16278.811920925975,48.83432,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bb4_0,126.6418,1,1783,30,0.26266196,0.34131315,17132.55682598427,35.19222,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c91_0,151.89723,1,1169,30,0.40882078,0.8715832,16623.222534656525,46.28864,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c92_0,245.07875,1,1144,30,0.40971807,0.8349104,16623.222534656525,40.203484,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cb5_0,135.1517,1,1104,30,0.64402354,0.578355,17419.721098769456,62.73979,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cb8_0,164.9748,1,1261,30,0.42098528,0.66039014,17419.721098769456,35.143753,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cc3_0,65.569405,1,1529,10,0.66401106,0.45717865,15325.63770819828,39.417862,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cf7_0,250.46873,1,1108,10,0.44692585,0.3581326,15325.63770819828,49.287052,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cf8_0,263.67426,1,1162,10,0.48343313,0.44691432,15325.63770819828,45.80331,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d18_0,232.46326,1,1722,30,0.31604874,0.8189153,15048.572751282016,34.6366,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d19_0,208.0427,1,1678,10,0.5267746,1.0473735,15048.572751282016,33.435905,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006fb_0,284.38055,1,930,10,0.56696427,2.1601136,14181.763604695443,30.396124,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000713_0,274.45328,1,900,10,0.49293336,1.1700352,15865.385202430189,51.360126,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000756_0,150.47144,1,817,50,0.07038835,1.0726018,15865.385202430189,35.25888,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000757_0,151.17839,1,819,60,0.1724138,1.04961,15865.385202430189,32.88992,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000773_0,37.07422,1,1768,10,0.44767278,0.27522033,15605.70130801946,28.714186,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a57_0,185.11002,1,1233,10,0.7255408,1.1567348,16205.935894049704,31.699059,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a5b_0,257.55502,1,1767,10,0.63700235,1.4688463,16205.935894049704,20.58532,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d9b_0,200.47575,1,3133,60,0.18659842,0.06521085,11075.114762122685,51.593727,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000de2_0,116.2787,1,713,30,0.45291972,1.4546945,18365.14020721242,27.107008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000e72_0,239.0513,1,1971,10,0.47211555,0.8787083,16406.722772907466,28.151754,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000e8d_0,184.9932,1,2192,30,0.27612546,0.18897295,9695.910808156099,46.56598,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000e9a_0,264.9682,1,1099,10,0.7878319,0.5689331,12042.612435663526,36.436672,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a1d_0,214.95036,1,1398,10,0.46368715,0.54049194,16741.996776025742,42.8685,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a1e_0,221.59903,1,1495,10,0.7595292,0.6852759,16741.996776025742,38.6925,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a1f_0,258.5913,1,1471,10,0.55994225,0.62670434,16741.996776025742,33.212482,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a3a_0,124.884636,1,1519,10,0.29824835,1.2807225,14546.73905831948,23.004107,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a3b_0,210.1118,1,1355,10,0.534087,1.5632348,14546.73905831948,37.496826,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a3c_0,196.8004,1,1094,10,0.52973723,1.3888,14546.73905831948,37.26852,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a95_0,136.81958,1,1251,30,0.56773525,2.2241306,15193.46002189815,42.307533,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a96_0,140.4508,1,1280,30,0.527796,2.4801087,15193.46002189815,37.838852,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a9d_0,281.81073,1,1657,10,0.7518164,0.8567818,16741.996776025742,35.44312,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a9e_0,231.12703,1,1582,10,0.8392976,0.5146499,16741.996776025742,28.442606,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003d_0,221.16399,1,1757,50,0.14422731,1.6681639,17265.550235695962,43.41394,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003e_0,211.4501,1,1695,30,0.47856176,1.7567837,17265.550235695962,35.072224,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003f_0,229.78957,1,1723,60,0.1687667,1.7567837,17265.550235695962,28.882471,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000040_0,222.15062,1,1735,60,0.17557251,2.378905,17265.550235695962,33.226265,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000041_0,206.07224,1,1856,60,0.30728388,1.6311132,17265.550235695962,33.695385,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000017e_0,173.79321,1,2291,60,0.267936,1.0651592,17265.550235695962,40.255505,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000018e_0,83.69333,1,1694,60,0.66204643,0.76789856,17711.403310150432,30.517216,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000022d_0,176.70583,1,1930,10,0.53837913,0.32749015,18189.552851181477,43.731083,"{""type"":""MultiPoint"",""coordinates"":[]}"
